ID, ElapsedTime
bfafcd3c-7810-4e3f-8517-4dcb9a7c9998, 0.8286008834838867
c2a33af7-07fa-455a-ad96-87168e84aa04, 0.01930069923400879
61c4b020-16fc-45df-a0ec-233822bea9fa, 0.015905380249023438
e8d0e8a4-8e91-4863-a0c9-378f6b574817, 0.012694835662841797
9c2923e2-4348-4139-a522-099e1a35e5bc, 0.016182899475097656
f9a51fa5-0e86-42a0-949e-41042f450826, 0.021257638931274414
029a722d-b155-4b02-a723-86bfef5abd41, 0.018074750900268555
829333cb-2c19-4275-9288-b2cd79c72014, 0.017657756805419922
a229bb12-ace0-484c-ba9f-f34c8358f0f8, 0.020883560180664062
cd1ec519-dac9-4d11-88ad-71c99e0c140a, 0.019768238067626953
114ab00f-da20-491a-a9ba-8c86dd153985, 0.016912460327148438
9b4ea086-4929-4377-b59f-1f5d9bc6da91, 0.021007537841796875
d2e9d1ad-f0b8-41f0-b034-4a7c690f11eb, 0.016637325286865234
f657b974-0215-4b12-85c4-6f30f9b870c1, 0.019743919372558594
c08ff646-bd2f-4630-8166-a8ca3e77530c, 0.019672632217407227
ce700517-9d76-41b2-bee1-def43e5ca0e3, 0.016058921813964844
326843c3-408d-4cfe-8254-782335304ab9, 0.017984867095947266
229b426e-aace-4ffd-9fc9-3fe974d3a548, 0.024617910385131836
d3f3daa9-e4f6-494c-b358-7da913545881, 0.01653599739074707
3bcbff41-e063-4175-85cf-a969b39ebb12, 0.019791841506958008
398719b1-8498-456a-a423-1d27039bb84c, 0.023356914520263672
5979a879-eb68-468e-9282-298b22c7540d, 0.019055843353271484
ab58593a-99b7-4644-ba71-1d987cd2b0b3, 0.02007579803466797
d5c0355f-62b1-4c0a-90bf-96462f17abd8, 0.01962876319885254
cbb11449-51d8-46fd-b420-79ab16b0086f, 0.019602537155151367
894b3230-e4a0-422e-b157-87942041777d, 0.019237041473388672
9fbefcff-efcf-4c0a-b625-58ad897da3c2, 0.020301103591918945
08092d7a-55c3-450c-a2bb-4d8b1e9f8489, 0.019415616989135742
676e50d4-6801-4c00-8f0f-90129d366391, 0.017889022827148438
7eca59be-f388-4440-b401-4e4a838057e5, 0.017975568771362305
42a853dc-5527-4eb4-90ef-7f2d1465d66d, 0.022815465927124023
908a61de-45d4-4290-9c07-75c57e117b6c, 0.01644587516784668
95194165-1c92-4f54-b820-ad8a5db6786c, 0.016843557357788086
05fda54a-028c-48f6-a961-3719c8c3efdf, 0.019210100173950195
399a8227-312b-4191-9f07-badddaecd6c6, 0.01969170570373535
724865d2-0a66-4e8f-ad69-3fe6d21fecaa, 0.0184171199798584
92f63b7f-44e1-4cb1-bd08-cf2cd60a96f2, 0.017994165420532227
84370710-e616-4509-85b6-5c0c3306f81e, 0.01943039894104004
dec2123f-320f-4d05-b639-e68d7a56c622, 0.020318984985351562
